fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2021-2022,Sep,33,CHHATTISGARH,3303,DURG,1545617,216.305672698993,20,530,1428.860175039,2105,0,8144,1545617,155716,25210,92399,13376,209.4096,4981.527024239,76890,109139,101804,225353,74,123135,270190,10249,3343.2572492,994211,36,75.54,84.44,100.07,NA
2021-2022,Sep,33,CHHATTISGARH,3321,BEMETARA,1895819,176.863803000181,27,523,1418.784435893,3428,0,5494,1895819,222697,42394,71956,11510,192.6968,4964.498817293,69869,135200,134826,353157,229,184541,464594,8922,3353.0175814,904446,48,89.88,94.72,99.9,NA
2021-2022,Sep,33,CHHATTISGARH,3326,SURAJPUR,2539528,210.543791916474,34,520,3523.400698879,5014,6,11908,2541960,97650,10204,1186039,114382,466.15588,9341.495551879,74160,121297,121478,237265,1331,139841,286736,16922,5351.938973,1065994,57,70.93,85.48,100.07,NA
2021-2022,Sep,33,CHHATTISGARH,3328,GAURELA PENDRA MARWAHI,1485496,215.611030255214,35,312,2058.261927398,6202,0,8742,1485496,89644,8428,968203,88538,121.33838,5382.493537398,41464,73793,62211,140828,709,76092,179296,14944,3202.89323,715586,77,69.4,71.25,99.96,NA
2021-2022,Dec,33,CHHATTISGARH,3301,BILASPUR,4633221,165.315253902199,42,1622,3253.185205657,11928,0,9921,4633221,740108,62150,1069331,70997,542.35359,11454.959855657,109604,203033,153493,351916,6481,214669,513702,21849,7659.42106,2390467,68,75.65,79.37,100.23,NA
2021-2022,Dec,33,CHHATTISGARH,3302,KAWARDHA,6851111,152.94468093833,47,3152,3202.453312211,7700,0,8242,6851105,632651,43589,1483504,75344,456.95041,14137.804405211,145388,312861,172186,404956,6584,188890,460003,15942,10478.400683,3326906,56,72.63,76.22,100.27,NA
2021-2022,Dec,33,CHHATTISGARH,3303,DURG,1911290,206.864849353055,23,571,1552.207747407,4601,0,6702,1911290,194039,25333,113036,13398,329.44294,5835.437866607,81181,117216,102077,225841,737,123316,269536,11303,3953.7871792,1232286,36,71.01,82.27,100.08,NA
2021-2022,Dec,33,CHHATTISGARH,3304,RAJNANDAGON,9634098,194.34651028826,41,5380,3026.004710017,17824,0,30940,9634088,553499,38720,2937454,151521,936.15865,22685.677186117,232249,393211,263250,598093,10643,275756,656229,48764,18723.5138261,5770376,73,85.8,88.46,100.33,NA
2021-2022,Dec,33,CHHATTISGARH,3310,KANKER,3988842,191.753762232247,44,421,3112.102194615,7853,0,11724,3988842,162546,12103,2592824,170548,447.43467,11208.291469115,88800,153222,119868,291460,5983,148209,391780,19577,7648.7546045,2062137,68,66.22,70.6,100.35,NA
2021-2022,Dec,33,CHHATTISGARH,3314,JANJGIR-CHAMPA,3765106,196.52156246597,30,1218,4133.839646563,4813,0,9293,3765106,899752,139559,504928,71972,730.51276,12263.597546263,124903,245586,218208,537912,2117,293240,704960,14106,7399.2451397,1885830,40,64.11,70.74,100.15,NA
2021-2022,Dec,33,CHHATTISGARH,3315,MAHASAMUND,4926554,182.733634569115,42,272,1943.731414125,4213,0,9031,4926542,481430,47466,1333062,106583,511.61719,11457.797859299,114645,233252,173611,425125,5404,210754,522143,13244,9002.44925517399,2414730,53,76.62,83.89,100.08,NA
2021-2022,Dec,33,CHHATTISGARH,3321,BEMETARA,2219822,169.862589536458,29,588,1490.147785893,3717,0,5673,2219822,255242,42422,83993,11535,339.53902,5600.333938193,74929,145156,135035,353571,1555,184905,464405,9390,3770.6471323,1058277,48,86.85,93.04,100.06,NA
2021-2022,Dec,33,CHHATTISGARH,3327,BALRAMPUR,3416184,198.711390891397,45,129,2149.01808161,5605,0,10721,3416133,99323,6734,1860230,114143,504.06899,9441.33247061,75267,129644,101349,202281,5740,139070,309632,16326,6788.245399,1518603,66,68,76.2,100.46,NA
2021-2022,Dec,33,CHHATTISGARH,3328,GAURELA PENDRA MARWAHI,2453880,185.752616725349,48,404,2091.03137741,6484,0,9539,2453880,133262,8498,1627872,89650,180.34796,6829.52564871,50565,93587,63092,142415,4477,77251,180500,16023,4558.1463113,1191498,78,73.6,75.32,100.36,NA
2021-2022,Nov,33,CHHATTISGARH,3302,KAWARDHA,6496267,154.372374980893,45,3120,3190.749962211,7465,0,8065,6496267,615404,43577,1334165,75317,453.35341,13672.545025211,143745,308867,172139,404865,4197,188875,460443,15530,10028.441653,3151289,56,72.58,76.19,100.16,NA
2021-2022,Nov,33,CHHATTISGARH,3306,KOREA,3549750,192.904385226124,42,872,3621.108132474,6034,0,11273,3549671,134909,9349,1917446,112389,347.10515,10815.684302574,82841,133814,106966,208921,3176,125764,247168,17307,6847.4710201,1591511,69,60.42,82.95,100,NA
2021-2022,Nov,33,CHHATTISGARH,3308,KORBA,2293673,196.342228359181,34,544,1388.184073717,8317,4,15659,2291399,116224,14712,1024802,118406,346.72206,6233.889990917,65697,123585,111882,258843,2400,162892,441603,23976,4498.9838572,1139331,57,88.63,88.84,99.96,NA
2021-2022,Nov,33,CHHATTISGARH,3313,RAIGARH,4606267,188.903060500381,42,1345,4857.772505061,10313,0,29183,4606252,651354,53925,1767046,140853,619.92943,14179.052937421,108869,193138,173453,364768,3183,243913,510319,39496,8701.35100236,2131354,53,72.37,80.3,99.83,NA
2021-2022,Feb,33,CHHATTISGARH,3304,RAJNANDAGON,13418058,178.196136967132,60,5957,3026.004710017,22311,0,29947,14735360,866557,38809,4588146,151807,936.15865,30220.005648217,244850,433915,263793,599044,41425,275995,652935,52258,26257.8422882,8923742,74,84.7,86.78,104.94,NA
2021-2022,Feb,33,CHHATTISGARH,3307,JASHPUR,5299438,185.348991120813,60,677,4604.703694644,10649,0,15512,5736336,211995,13473,2868544,180619,477.28774,15714.232337944,95045,172652,130016,329662,19643,172162,459188,26161,10632.2409033,2558103,71,90.28,87.53,106.34,NA
2021-2022,Feb,33,CHHATTISGARH,3317,BIJAPUR,1699444,189.395550094792,53,130,1457.778573923,2474,21,2979,1836129,71815,4264,1371421,71608,225.05265,5160.377843923,34062,76479,40426,97849,4547,44225,109502,5453,3477.54662,910891,53,76.73,77.52,102.8,NA
2021-2022,Feb,33,CHHATTISGARH,3325,MUNGELI,4200710,144.778732418607,53,914,1737.77623067,5015,0,7374,4549625,969096,64596,427936,24527,416.04426,8740.70989547003,85192,173618,120327,281696,12704,154405,375928,12389,6586.88940480003,2172544,49,61.75,68.35,105.03,NA
2021-2022,Jan,33,CHHATTISGARH,3303,DURG,2488313,182.972024789486,29,611,1552.207747407,4708,0,6959,2488313,253359,25423,147245,13408,329.44294,6434.567366607,85326,125961,102245,226148,1899,123577,269771,11667,4552.9166792,1634513,36,72.83,83.42,100.62,NA
2021-2022,Jan,33,CHHATTISGARH,3306,KOREA,5750739,183.637319538953,61,984,3623.256772474,6919,0,12238,5750216,224930,9357,3158210,112659,354.33197,14537.131272574,93964,158730,107460,209653,18871,126229,246672,19157,10559.5425301,2630930,71,68.17,85.76,103.29,NA
2021-2022,Jan,33,CHHATTISGARH,3308,KORBA,4256815,186.82162377809,48,750,1389.217823717,9533,4,16551,4249189,210773,14751,1938592,118811,346.72206,9674.343770917,87307,171535,112348,259660,10368,160738,429674,26084,7938.4038872,2146432,55,92.52,92.71,101.09,NA
2021-2022,Jan,33,CHHATTISGARH,3309,DHAMTARI,4807640,199.870722789144,35,1001,2129.339653929,6856,0,10858,4807640,237084,22642,1795562,110457,641.50752,12379.911991029,133648,253667,148716,385223,6895,163650,431975,17714,9609.06481709999,2454495,53,71.87,77.46,101.06,NA
2021-2022,Jan,33,CHHATTISGARH,3315,MAHASAMUND,5999436,168.025083154216,49,280,1943.731414125,4564,0,8958,5999424,577620,47496,1653435,106675,511.61719,12535.885768899,121609,249957,173821,425554,14387,210995,521209,13522,10080.537164774,2949546,53,77.48,84.12,102.59,NA
2021-2022,Jan,33,CHHATTISGARH,3316,RAIPUR,3874475,169.035006936312,37,2858,4416.695430751,4133,8,10043,5365964,1069651,99487,330496,24632,503.75648,13990.809530351,144218,279266,182497,464091,7264,229433,579412,14176,9070.3576196,3068916,28,62.23,78.67,101.13,NA
2021-2022,Jan,33,CHHATTISGARH,3317,BIJAPUR,1601805,197.102373884462,49,125,1457.778573923,2432,22,2832,1601805,61377,4262,1193135,70906,225.05265,4840.026903923,32508,72819,40058,97021,2733,43653,108374,5264,3157.19568,795716,53,76.33,77.26,101.23,NA
2021-2022,Jan,33,CHHATTISGARH,3322,BALOD,4115218,197.937227581109,33,1676,3703.58210684,4726,2,10033,4115179,235485,23220,1665350,116822,606.59578,12455.64910944,124195,192284,143186,363538,3066,156764,398945,14759,8145.4712226,2550168,46,66.12,77.13,100.56,NA
2021-2022,Jan,33,CHHATTISGARH,3324,SUKMA,2494159,185.290973616876,65,793,2383.41278177,4468,5,6747,2260119,19568,1111,2020538,85029,314.43961,6885.64889177,34614,71869,43170,97824,7867,51442,120595,11215,4187.7965,1121439,47,67.5,70.83,104.59,NA
2021-2022,April,07,DN HAVELI AND DD,0701,DADRA AND NAGAR HAVELI,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,14390,26064,2,0,0,0,0,0,0,NA
2021-2022,May,07,DN HAVELI AND DD,0701,DADRA AND NAGAR HAVELI,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,14391,26065,2,0,0,0,0,0,0,NA
2021-2022,Sep,07,DN HAVELI AND DD,0701,DADRA AND NAGAR HAVELI,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,19202,31016,2,0,0,0,0,0,0,NA
2021-2022,Aug,07,DN HAVELI AND DD,0701,DADRA AND NAGAR HAVELI,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,14399,26073,2,0,0,0,0,0,0,NA
2021-2022,March,07,DN HAVELI AND DD,0701,DADRA AND NAGAR HAVELI,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,21055,32870,2,0,0,0,0,0,0,NA
2021-2022,Dec,07,DN HAVELI AND DD,0701,DADRA AND NAGAR HAVELI,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,21055,32870,2,0,0,0,0,0,0,NA
2021-2022,Oct,07,DN HAVELI AND DD,0701,DADRA AND NAGAR HAVELI,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,21055,32870,2,0,0,0,0,0,0,NA
2021-2022,Nov,07,DN HAVELI AND DD,0701,DADRA AND NAGAR HAVELI,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,21055,32870,2,0,0,0,0,0,0,NA
2021-2022,July,07,DN HAVELI AND DD,0701,DADRA AND NAGAR HAVELI,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,14397,26071,2,0,0,0,0,0,0,NA
2021-2022,Feb,07,DN HAVELI AND DD,0701,DADRA AND NAGAR HAVELI,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,21055,32870,2,0,0,0,0,0,0,NA
2021-2022,Jan,07,DN HAVELI AND DD,0701,DADRA AND NAGAR HAVELI,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,21055,32870,2,0,0,0,0,0,0,NA
2021-2022,June,07,DN HAVELI AND DD,0701,DADRA AND NAGAR HAVELI,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,14397,26071,2,0,0,0,0,0,0,NA
2021-2022,March,10,GOA,1001,NORTH GOA,100150,245.133724998779,32,0,34.060445,147,42,187,61447,3892,231,3460,281,5.697824,190.385589,1863,1962,3230,3999,15,20044,23760,334,150.62732,47487,0,69.44,75.42,185.93,NA
2021-2022,Feb,10,GOA,1001,NORTH GOA,84585,224.387980012321,31,0,33.676445,145,42,175,58436,3892,231,2959,276,4.718003,169.517808,1848,1942,3225,3994,10,20033,23747,320,131.12336,45168,0,68.91,75.11,187.28,NA
2021-2022,Oct,10,GOA,1001,NORTH GOA,41877,334.159842585615,19,0,21.585365,119,44,161,23886,1293,231,1886,272,2.158049,103.560834,1255,1309,3188,3953,0,19906,23605,280,79.81742,17997,0,53.78,61.77,120.83,NA
2021-2022,May,10,GOA,1002,SOUTH GOA,12069,3168.48840381992,8,0,4.76956,5,68,309,733,1,10,643,3705,0.197164,28.191744,89,90,2991,4640,0,18250,25691,314,23.22502,685,0,47.06,52.53,336.24,NA
2021-2022,July,10,GOA,1002,SOUTH GOA,20098,976.302860974519,13,0,17.77684,16,44,335,8948,19,10,5332,3709,1.8221182,106.9585382,661,678,3002,4652,0,18270,25710,351,87.35958,7076,0,48.96,63.96,134.05,NA
2021-2022,March,10,GOA,1002,SOUTH GOA,99850,426.500493672022,22,0,40.5123883,59,31,333,33423,42,10,23248,3746,4.2413974,187.3030457,1459,1516,3041,4698,0,18503,25962,392,142.54926,26896,0,60.63,68.12,190.1,NA
2021-2022,May,10,GOA,1001,NORTH GOA,10911,753.609756097561,7,0,3.45208,5,84,175,1312,0,225,327,272,0.0509,13.39034,175,179,3162,3924,0,19799,23488,180,9.88736,1026,0,37.17,37.17,165.05,NA
2021-2022,Aug,10,GOA,1002,SOUTH GOA,24005,688.008018248427,15,0,21.2258783,24,43,339,14467,25,10,9170,3719,2.3178016,123.0777999,911,942,3014,4668,0,18321,25769,363,99.53412,10981,0,48.95,63.26,132.8,NA
2021-2022,Jan,10,GOA,1001,NORTH GOA,72078,226.530227260593,30,0,26.465445,142,42,178,56191,3810,231,2857,276,4.290553,158.045598,1842,1936,3225,3994,9,20018,23730,320,127.2896,43519,0,68.09,74.46,180.72,NA
2021-2022,Sep,10,GOA,1001,NORTH GOA,34203,325.893154160598,18,0,15.156925,96,47,175,21283,853,226,1814,272,1.843204,86.359969,1150,1193,3173,3937,0,19852,23550,271,69.35984,16135,0,53.34,60,122.3,NA
2021-2022,Sep,10,GOA,1002,SOUTH GOA,31448,681.337811900192,16,0,25.6979283,29,42,339,15630,25,10,10117,3728,2.6104886,134.8015169,969,1005,3024,4679,0,18353,25804,368,106.4931,11830,0,48.35,62.25,132.17,NA
2021-2022,June,10,GOA,1001,NORTH GOA,16073,292.843440680329,13,0,5.482255,12,66,193,7173,220,225,544,272,0.107,26.594915,550,564,3162,3924,0,19800,23489,205,21.00566,5474,0,57.16,58.23,140.97,NA
2021-2022,July,10,GOA,1001,NORTH GOA,21665,320.299335003023,17,0,10.645705,20,57,192,11579,415,225,1063,272,0.32374,48.056905,677,696,3169,3932,0,19823,23517,212,37.08746,8678,0,54.54,56.63,137.99,NA
2021-2022,Nov,10,GOA,1001,NORTH GOA,51712,248.708321557948,22,0,22.849115,124,43,178,38923,2513,231,2322,272,3.483289,123.137144,1745,1831,3199,3966,8,19937,23643,302,96.80474,30168,0,60.98,68.45,130.95,NA
2021-2022,April,10,GOA,1001,NORTH GOA,5634,16.8535031847134,8,0,0.2276,2,99,177,628,0,225,296,272,0.04659,0.38003,76,80,3160,3922,0,19791,23480,179,0.10584,528,0,41.87,41.87,448.57,NA
2021-2022,Dec,10,GOA,1001,NORTH GOA,60919,249.925404391966,27,0,22.985895,134,42,177,50137,3145,231,2565,276,3.848903,152.139898,1817,1910,3225,3994,9,19995,23703,311,125.3051,39003,0,65.25,72.39,161.37,NA
2021-2022,Dec,10,GOA,1002,SOUTH GOA,59904,471.596040979337,20,0,33.8721383,47,38,341,28795,42,10,19080,3743,3.0563693,172.7245876,1389,1441,3038,4695,0,18496,25955,388,135.79608,22971,0,57.62,66.27,164.87,NA
2021-2022,Oct,10,GOA,1002,SOUTH GOA,41838,634.188717259906,16,0,29.8631383,36,40,338,17868,25,10,11854,3742,2.8567589,146.0367372,1076,1117,3037,4694,0,18482,25939,374,113.31684,13471,0,48.12,60.02,129.85,NA
2021-2022,Nov,10,GOA,1002,SOUTH GOA,50716,500.616081263003,17,0,33.6981383,43,40,344,24513,30,10,16449,3743,3.0323333,159.4464916,1364,1416,3038,4695,0,18486,25944,387,122.71602,19352,0,53.23,62.99,151.95,NA
2021-2022,Feb,10,GOA,1002,SOUTH GOA,76902,427.420885405634,23,0,35.8512383,52,33,338,33047,42,10,22874,3746,3.9916175,181.0926358,1428,1481,3041,4698,0,18502,25961,390,141.24978,26610,0,61.64,69.3,188.29,NA
2021-2022,Jan,10,GOA,1002,SOUTH GOA,68594,434.923542116631,22,0,34.8396383,51,34,339,32410,42,10,22264,3743,3.4600565,179.2584148,1425,1478,3038,4695,0,18498,25957,390,140.95872,26053,0,61.1,68.95,184.72,NA
2021-2022,June,10,GOA,1002,SOUTH GOA,16577,1390.12419949544,10,0,12.10139,8,47,331,5153,1,10,3212,3707,0.9921536,84.7266436,498,510,2998,4648,0,18261,25701,339,71.6331,4347,0,49.22,65.02,156.67,NA
2021-2022,Aug,10,GOA,1001,NORTH GOA,27657,294.352786263563,18,0,13.003525,84,52,170,18986,735,226,1755,272,1.77364,70.662985,1024,1062,3170,3933,0,19836,23532,254,55.88582,14393,0,52.65,57.69,125.69,NA
2021-2022,April,10,GOA,1002,SOUTH GOA,7415,71.6496815286624,7,0,0,4,80,307,628,1,10,538,3705,0.128146,0.578106,82,83,2991,4640,0,18243,25683,311,0.44996,593,0,55.45,61.89,514.75,NA
2021-2022,April,11,GUJARAT,1101,JAMNAGAR,67662,88.0710719026249,25,14,66.751658621,90,53,1757,110747,15169,6444,866,330,3.78981,168.077538621,4281,6999,22338,50897,7,51080,116781,1847,97.53607,46188,77,71.9,75.78,100,NA
2021-2022,April,11,GUJARAT,1106,JUNAGADH,87367,99.7662354463131,33,260,127.581576871,38,153,2400,270550,76978,24253,18062,5254,2.34294,399.842066871,8089,18363,31005,90572,1,105630,290057,2438,269.91755,126058,65,45.99,47.21,99.99,NA
2021-2022,April,11,GUJARAT,1118,VALSAD,148484,128.662901172131,11,2,147.963357146,336,14,6206,117649,1203,1183,104500,106270,0,299.333973746,10032,12045,50626,119535,0,212193,464062,6542,151.3706166,74937,63,75.54,81.03,100,NA
2021-2022,April,11,GUJARAT,1119,DANG,102375,128.940465834594,27,110,2.249825634,1,1,5854,317280,330,52,307024,64499,2.26496,413.617095634,11417,17382,32302,66129,0,48266,101906,5855,409.10231,147860,67,95.94,96.36,100,NA
2021-2022,April,11,GUJARAT,1120,PATAN,151200,108.365693107123,25,147,65.845555236,92,107,2479,212074,22794,13482,3517,2799,6.79297,302.453985236,8187,13718,48770,129597,0,216611,511593,2571,229.81546,93715,87,90.88,80.2,100,NA
2021-2022,April,11,GUJARAT,1123,DOHAD,705923,140.829827598639,22,2075,1573.423567118,707,13,51567,1553236,12772,6411,942684,440606,9.61968,3770.462828118,70465,106291,283731,665691,15,520130,1228472,52274,2187.419581,732984,42,80,68.21,99.73,NA
2021-2022,April,11,GUJARAT,1133,MAHISAGAR,193675,73.9808047355926,31,508,149.8935954,101,35,4661,806066,36097,7187,205532,64599,5.16891,751.396618900002,25412,40882,72386,168137,9,151917,338072,4762,596.334113500002,333486,48,86.08,88.49,100.03,NA
2021-2022,March,11,GUJARAT,1104,BHAVNAGAR,1796558,198.008100605738,49,192,141.659825044,813,12,4092,1125403,35528,5876,5348,703,139.79874,2509.847669504,22615,54680,58861,165591,979,105911,287239,4905,2228.38910446,537630,73,78.4,74.34,100.96,NA
2021-2022,March,11,GUJARAT,1111,GANDHINAGAR,644386,212.041081827212,50,19,277.340138967,582,28,2509,592969,11689,838,194,29,66.37524,1601.053261467,11740,16246,19180,30202,298,50520,82257,3091,1257.3378825,236455,55,60.2,60.64,100.46,NA
2021-2022,March,11,GUJARAT,1114,PANCH MAHALS,3578414,220.604780675296,54,319,12373.4748818681,19426,11,43854,4612955,174009,10401,838285,50992,333.32612,22883.2002622682,84934,122858,131636,261486,2228,267715,504686,63280,10176.3992604001,1866207,76,41.06,29.75,100.8,NA
2021-2022,March,11,GUJARAT,1116,BHARUCH,660799,209.106164828592,35,33,732.205863879,1387,0,5238,464798,24971,1793,299158,36136,83.40603,1787.533165879,13047,17550,22307,46471,251,129040,264572,6625,971.921272,223772,61,39.56,49.7,100.32,NA
2021-2022,March,11,GUJARAT,1119,DANG,1078247,225.858909697768,62,269,81.808560059,793,0,9210,1649029,3227,74,1597796,68322,117.76922,3924.056700059,26426,43474,34790,70159,1379,51453,106018,10003,3724.47892,745409,75,89.99,90.78,99.99,NA
2021-2022,March,11,GUJARAT,1123,DOHAD,7048731,211.829156724694,57,6157,19068.715595705,26647,0,66262,11234943,87699,6570,6910878,451402,391.07596,43258.676571105,195122,310110,293991,681576,3200,544666,1260801,92909,23798.8850154,5187987,40,78.94,74.78,99.48,NA
2021-2022,March,11,GUJARAT,1130,ARVALLI,2231123,179.331693816746,53,726,1338.804399745,3535,1,3873,2912269,132725,9025,814716,53361,127.34054,6688.766265945,54459,91068,79755,173696,3084,142809,302747,7408,5222.6213262,1327631,70,80.2,76.47,99.83,NA
2021-2022,Feb,11,GUJARAT,1101,JAMNAGAR,629767,200.666682974096,49,36,338.981999881,1220,0,1290,633658,70602,6602,3480,334,77.91847,1688.440959881,12913,21586,24927,54226,481,54642,121347,2510,1271.54049,233760,77,70.69,70.25,100.02,NA
2021-2022,Feb,11,GUJARAT,1103,SURENDRANAGAR,1517909,208.055168099275,52,100,1928.193464735,789,0,2743,1478888,68938,6703,7281,1293,123.9316,5129.027979135,28236,51677,56565,119329,659,121758,256665,3532,3076.9029144,564481,55,66.16,74.05,100.3,NA
2021-2022,Feb,11,GUJARAT,1106,JUNAGADH,813170,188.149300227309,47,536,1183.791513158,757,3,5235,888217,213274,24454,49097,5397,86.52082,2941.486403158,18718,42725,33026,95270,156,111435,301797,5992,1671.17407,387045,80,45.63,42.37,99.98,NA
2021-2022,Feb,11,GUJARAT,1110,MAHESANA,947616,194.873142498556,50,33,298.66520775,1346,9,1157,972866,69299,5338,1848,58,78.03227,2272.55202425,19282,25724,34027,55327,394,98380,163520,2503,1895.8545465,356923,71,67.23,65.39,99.93,NA
2021-2022,Feb,11,GUJARAT,1118,VALSAD,1377425,205.804388112574,37,7,263.471449421,3365,0,10963,1375302,10383,1200,1234495,109448,122.7935,3216.696815221,36475,49205,53226,123203,486,216593,468200,14328,2830.4318658,831517,69,68.23,72.09,100,NA
2021-2022,Feb,11,GUJARAT,1119,DANG,952865,222.075883237092,61,260,81.808560059,790,0,8894,1564812,3177,74,1516913,68197,105.40621,3662.284840059,25299,41386,34698,70011,1224,51135,105564,9684,3475.07007,708540,75,90.32,91.56,100.01,NA
2021-2022,Feb,11,GUJARAT,1129,Chhotaudepur,2634944,212.63585416777,47,564,454.658413444,4802,0,11154,2058091,31980,4142,1693607,172720,223.2593,5054.157090844,42965,63443,94462,205034,986,227634,481834,15956,4376.2393774,810198,68,70.63,68.25,99.91,NA
2021-2022,Feb,11,GUJARAT,1130,ARVALLI,1977956,175.924108081855,52,720,1318.394899745,3412,1,3954,2855817,130334,9021,801069,53354,103.49046,6445.955945445,53983,90147,79724,173639,2957,142345,302100,7366,5024.0705857,1304045,70,80.66,77.06,99.84,NA
2021-2022,Sep,11,GUJARAT,1104,BHAVNAGAR,1253623,201.267045058379,46,126,113.47667792,366,17,3082,728344,19138,5812,3543,700,76.87822,1656.27134458,15610,37530,57589,162428,507,103511,281652,3448,1465.91644666,347354,66,87.94,87.99,100.92,NA
2021-2022,Sep,11,GUJARAT,1105,AMRELI,733572,194.3671275297,42,43,46.842708653,172,13,2966,484099,91222,14828,2057,345,37.4705,1025.242529353,11348,27511,31478,95079,157,111208,300216,3138,940.9293207,232999,65,87.49,84.76,100.21,NA
