shrid2,pc11_state_id,pc11_district_id
11-01-003-00010-000885,01,003
11-01-003-00010-000886,01,003
11-01-003-00010-000887,01,003
11-01-003-00010-000888,01,003
11-01-003-00010-000889,01,003
11-01-003-00010-000890,01,003
11-01-003-00010-000891,01,003
11-01-003-00010-000892,01,003
11-01-003-00010-000893,01,003
11-01-003-00010-000894,01,003
11-01-003-00010-000895,01,003
11-01-003-00010-000896,01,003
11-01-003-00010-000897,01,003
11-01-003-00010-000898,01,003
11-01-003-00010-000899,01,003
11-01-003-00010-000900,01,003
11-01-003-00010-000901,01,003
11-01-003-00010-000902,01,003
11-01-003-00010-000903,01,003
11-01-003-00010-000904,01,003
11-01-003-00010-000906,01,003
11-01-003-00010-000908,01,003
11-01-003-00010-000909,01,003
11-01-003-00010-000910,01,003
11-01-003-00010-800047,01,003
11-01-003-00011-000911,01,003
11-01-003-00011-000912,01,003
11-01-003-00011-000913,01,003
11-01-003-00011-000914,01,003
11-01-003-00011-000915,01,003
11-01-003-00011-000916,01,003
11-01-003-00011-000917,01,003
11-01-003-00011-000918,01,003
11-01-003-00011-000919,01,003
11-01-003-00011-000920,01,003
11-01-003-00011-000921,01,003
11-01-003-00011-000922,01,003
11-01-003-00011-000923,01,003
11-01-003-00011-000924,01,003
11-01-003-00011-000925,01,003
11-01-003-00011-000926,01,003
11-01-003-00011-000927,01,003
11-01-003-00011-000928,01,003
11-01-003-00011-000929,01,003
11-01-003-00011-000930,01,003
11-01-003-00011-000931,01,003
11-01-003-00011-000932,01,003
11-01-003-00011-000933,01,003
11-01-003-00011-000934,01,003
11-01-003-00011-000935,01,003
11-01-003-00011-000936,01,003
11-01-003-00011-000937,01,003
11-01-003-00011-000938,01,003
11-01-003-00012-000939,01,003
11-01-003-00012-000940,01,003
11-01-003-00012-000941,01,003
11-01-003-00012-000942,01,003
11-01-003-00012-000943,01,003
11-01-003-00012-000944,01,003
11-01-003-00012-000945,01,003
11-01-003-00012-000946,01,003
11-01-003-00012-000947,01,003
11-01-003-00012-000948,01,003
11-01-003-00012-000949,01,003
11-01-003-00012-000950,01,003
11-01-003-00012-000951,01,003
11-01-003-00012-000952,01,003
11-01-003-00012-000953,01,003
11-01-003-00012-000954,01,003
11-01-003-00012-000955,01,003
11-01-003-00012-000956,01,003
11-01-003-00012-000957,01,003
11-01-003-00012-000958,01,003
11-01-003-00012-000959,01,003
11-01-003-00012-000960,01,003
11-01-003-00012-000961,01,003
11-01-004-00013-000962,01,004
11-01-004-00013-000963,01,004
11-01-004-00013-000964,01,004
11-01-004-00013-000965,01,004
11-01-004-00013-000966,01,004
11-01-004-00013-000967,01,004
11-01-004-00013-000968,01,004
11-01-004-00013-000969,01,004
11-01-004-00013-000970,01,004
11-01-004-00013-000971,01,004
11-01-004-00013-000972,01,004
11-01-004-00013-000973,01,004
11-01-004-00013-000974,01,004
11-01-004-00013-000975,01,004
11-01-004-00013-000976,01,004
11-01-004-00013-000977,01,004
11-01-004-00013-000978,01,004
11-01-004-00013-000979,01,004
11-01-004-00013-000980,01,004
11-01-004-00013-000981,01,004
11-01-004-00013-000982,01,004
11-01-004-00013-000983,01,004
11-01-004-00013-000984,01,004
11-01-004-00013-000985,01,004
11-01-004-00013-000986,01,004
11-01-004-00013-000987,01,004
11-01-004-00013-000988,01,004
11-01-004-00013-000989,01,004
11-01-004-00013-000990,01,004
11-01-004-00013-000991,01,004
11-01-004-00013-000992,01,004
11-01-004-00013-000993,01,004
11-01-004-00013-000994,01,004
11-01-004-00013-000995,01,004
11-01-004-00013-000996,01,004
11-01-004-00013-000997,01,004
11-01-004-00013-000998,01,004
11-01-004-00013-000999,01,004
11-01-004-00013-001000,01,004
11-01-004-00013-001001,01,004
11-01-004-00013-001002,01,004
11-01-004-00013-001003,01,004
11-01-004-00013-001004,01,004
11-01-004-00013-001005,01,004
11-01-004-00013-001006,01,004
11-01-004-00013-001008,01,004
11-01-004-00013-001009,01,004
11-01-004-00013-001010,01,004
11-01-004-00013-001011,01,004
11-01-004-00013-001013,01,004
11-01-004-00013-001014,01,004
11-01-004-00013-001015,01,004
11-01-004-00013-001016,01,004
11-01-004-00013-001017,01,004
11-01-004-00013-001018,01,004
11-01-004-00013-001019,01,004
11-01-004-00013-001020,01,004
11-01-004-00013-001021,01,004
11-01-004-00013-001022,01,004
11-01-004-00013-001023,01,004
11-01-004-00013-001024,01,004
11-01-004-00013-001025,01,004
11-01-004-00013-001026,01,004
11-01-004-00013-001027,01,004
11-01-004-00013-800048,01,004
11-01-004-00014-001028,01,004
11-01-004-00014-001029,01,004
11-01-004-00014-001030,01,004
11-01-004-00014-001031,01,004
11-01-004-00014-001032,01,004
11-01-004-00014-001033,01,004
11-01-004-00014-001034,01,004
11-01-004-00014-001035,01,004
11-01-004-00014-001036,01,004
11-01-004-00014-001037,01,004
11-01-004-00014-001038,01,004
11-01-004-00014-001039,01,004
11-01-004-00014-001040,01,004
11-01-004-00014-001041,01,004
11-01-004-00014-001042,01,004
11-01-004-00014-001043,01,004
11-01-004-00014-001044,01,004
11-01-004-00014-001045,01,004
11-01-004-00014-001046,01,004
11-01-004-00014-001047,01,004
11-01-004-00014-001048,01,004
11-01-004-00014-001049,01,004
11-01-004-00014-001050,01,004
11-01-004-00014-001051,01,004
11-01-004-00014-001052,01,004
11-01-004-00014-001053,01,004
11-01-004-00014-001054,01,004
11-01-004-00014-001055,01,004
11-01-004-00014-001056,01,004
11-01-004-00014-001057,01,004
11-01-004-00014-001058,01,004
11-01-004-00014-001059,01,004
11-01-004-00014-001060,01,004
11-01-004-00014-001061,01,004
11-01-004-00014-001062,01,004
11-01-004-00014-001063,01,004
11-01-004-00015-001064,01,004
11-01-004-00015-001065,01,004
11-01-004-00015-001066,01,004
11-01-004-00015-001067,01,004
11-01-004-00015-001068,01,004
11-01-004-00015-001069,01,004
11-01-004-00015-001070,01,004
11-01-004-00015-001071,01,004
11-01-004-00015-001072,01,004
11-01-004-00015-001073,01,004
11-01-004-00015-001074,01,004
11-01-004-00015-001075,01,004
11-01-004-00015-001076,01,004
11-01-004-00015-001077,01,004
11-01-004-00015-001078,01,004
11-01-004-00015-001079,01,004
11-01-004-00015-001080,01,004
11-01-004-00015-001081,01,004
11-01-004-00015-001082,01,004
11-01-004-00015-001083,01,004
11-01-004-00015-001084,01,004
11-01-004-00015-001085,01,004
11-01-004-00015-001086,01,004
11-01-004-00015-001087,01,004
11-01-004-00015-001088,01,004
11-01-005-00016-001089,01,005
11-01-005-00016-001090,01,005
11-01-005-00016-001091,01,005
11-01-005-00016-001092,01,005
11-01-005-00016-001093,01,005
11-01-005-00016-001094,01,005
11-01-005-00016-001095,01,005
11-01-005-00016-001096,01,005
11-01-005-00016-001097,01,005
11-01-005-00016-001098,01,005
11-01-005-00016-001099,01,005
11-01-005-00016-001100,01,005
11-01-005-00016-001101,01,005
11-01-005-00016-001102,01,005
11-01-005-00016-001103,01,005
11-01-005-00016-001104,01,005
11-01-005-00016-001105,01,005
11-01-005-00016-001106,01,005
11-01-005-00016-001107,01,005
11-01-005-00016-001108,01,005
11-01-005-00016-001109,01,005
11-01-005-00016-001110,01,005
11-01-005-00016-001111,01,005
11-01-005-00016-001112,01,005
11-01-005-00016-001113,01,005
11-01-005-00016-001114,01,005
11-01-005-00016-001115,01,005
11-01-005-00016-001116,01,005
11-01-005-00016-001117,01,005
11-01-005-00016-001118,01,005
11-01-005-00016-001119,01,005
11-01-005-00016-001122,01,005
11-01-005-00016-001123,01,005
11-01-005-00016-001124,01,005
11-01-005-00016-001125,01,005
11-01-005-00016-001126,01,005
11-01-005-00016-001127,01,005
11-01-005-00016-001128,01,005
11-01-005-00016-001129,01,005
11-01-005-00016-001130,01,005
11-01-005-00016-001131,01,005
11-01-005-00016-001132,01,005
11-01-005-00016-001133,01,005
11-01-005-00016-001134,01,005
11-01-005-00016-001135,01,005
11-01-005-00016-001136,01,005
11-01-005-00016-001137,01,005
11-01-005-00016-001138,01,005
11-01-005-00016-001139,01,005
11-01-005-00016-800062,01,005
11-01-005-00017-001140,01,005
11-01-005-00017-001141,01,005
11-01-005-00017-001142,01,005
11-01-005-00017-001143,01,005
11-01-005-00017-001144,01,005
11-01-005-00017-001145,01,005
11-01-005-00017-001146,01,005
11-01-005-00017-001147,01,005
11-01-005-00017-001148,01,005
11-01-005-00017-001149,01,005
11-01-005-00017-001150,01,005
11-01-005-00017-001151,01,005
11-01-005-00017-001152,01,005
11-01-005-00017-001153,01,005
11-01-005-00017-001154,01,005
11-01-005-00017-001155,01,005
11-01-005-00017-001156,01,005
11-01-005-00017-001157,01,005
11-01-005-00017-001158,01,005
11-01-005-00017-001159,01,005
11-01-005-00017-001160,01,005
11-01-005-00017-001161,01,005
11-01-005-00017-001162,01,005
11-01-005-00017-001163,01,005
11-01-005-00017-001164,01,005
11-01-005-00017-001165,01,005
11-01-005-00017-001166,01,005
11-01-005-00017-001167,01,005
11-01-005-00017-001168,01,005
11-01-005-00017-001169,01,005
11-01-005-00017-001170,01,005
11-01-005-00017-001171,01,005
11-01-005-00017-001172,01,005
11-01-005-00017-001173,01,005
11-01-005-00017-001174,01,005
11-01-005-00017-001175,01,005
11-01-005-00017-001176,01,005
11-01-005-00018-001177,01,005
11-01-005-00018-001178,01,005
11-01-005-00018-001179,01,005
11-01-005-00018-001180,01,005
11-01-005-00018-001181,01,005
11-01-005-00018-001182,01,005
11-01-005-00018-001183,01,005
11-01-005-00018-001184,01,005
11-01-005-00018-001185,01,005
11-01-005-00018-001186,01,005
11-01-005-00018-001187,01,005
11-01-005-00018-001188,01,005
11-01-005-00018-001189,01,005
11-01-005-00018-001190,01,005
11-01-005-00018-001191,01,005
11-01-005-00018-001192,01,005
11-01-005-00018-001193,01,005
11-01-005-00018-001194,01,005
11-01-005-00018-001195,01,005
11-01-005-00018-001196,01,005
11-01-005-00018-001197,01,005
11-01-005-00018-001198,01,005
11-01-005-00018-001199,01,005
11-01-005-00018-001200,01,005
11-01-005-00018-001205,01,005
11-01-005-00018-001206,01,005
11-01-005-00018-001207,01,005
11-01-005-00018-001208,01,005
11-01-005-00018-001209,01,005
11-01-005-00018-001210,01,005
11-01-005-00018-001211,01,005
11-01-005-00018-001212,01,005
11-01-005-00018-001213,01,005
11-01-005-00018-001214,01,005
11-01-005-00018-001215,01,005
11-01-005-00018-001216,01,005
11-01-005-00018-001217,01,005
11-01-005-00018-001218,01,005
11-01-005-00018-001219,01,005
11-01-005-00018-001220,01,005
11-01-005-00018-001221,01,005
11-01-005-00018-001222,01,005
11-01-005-00018-001223,01,005
11-01-005-00018-001224,01,005
11-01-005-00018-001225,01,005
11-01-005-00018-001226,01,005
11-01-005-00018-001227,01,005
11-01-005-00018-001228,01,005
11-01-005-00018-001229,01,005
11-01-005-00018-001230,01,005
11-01-005-00018-001231,01,005
11-01-005-00018-001233,01,005
11-01-005-00019-001234,01,005
11-01-005-00019-001235,01,005
11-01-005-00019-001236,01,005
11-01-005-00019-001237,01,005
11-01-005-00019-001238,01,005
11-01-005-00019-001239,01,005
11-01-005-00019-001240,01,005
11-01-005-00019-001241,01,005
11-01-005-00019-001242,01,005
11-01-005-00019-001243,01,005
11-01-005-00019-001244,01,005
11-01-005-00019-001245,01,005
11-01-005-00019-001246,01,005
11-01-005-00019-001247,01,005
11-01-005-00019-001248,01,005
11-01-005-00019-001249,01,005
11-01-005-00019-001250,01,005
11-01-005-00019-001251,01,005
11-01-005-00019-001252,01,005
11-01-005-00019-001253,01,005
11-01-005-00019-001254,01,005
11-01-005-00019-001255,01,005
11-01-005-00019-001256,01,005
11-01-005-00019-001257,01,005
11-01-005-00019-001258,01,005
11-01-005-00019-001259,01,005
11-01-005-00019-001260,01,005
11-01-005-00019-001261,01,005
11-01-005-00019-001262,01,005
11-01-005-00019-001263,01,005
11-01-005-00019-001264,01,005
11-01-005-00019-001265,01,005
11-01-005-00019-001266,01,005
11-01-005-00019-800063,01,005
11-01-006-00020-001268,01,006
11-01-006-00020-001269,01,006
11-01-006-00020-001270,01,006
11-01-006-00020-001271,01,006
11-01-006-00020-001272,01,006
11-01-006-00020-001273,01,006
11-01-006-00020-001274,01,006
11-01-006-00020-001275,01,006
11-01-006-00020-001276,01,006
11-01-006-00020-001277,01,006
11-01-006-00020-001278,01,006
11-01-006-00020-001279,01,006
11-01-006-00020-001280,01,006
11-01-006-00020-001281,01,006
11-01-006-00020-001282,01,006
11-01-006-00020-001283,01,006
11-01-006-00020-001284,01,006
11-01-006-00020-001285,01,006
11-01-006-00020-001286,01,006
11-01-006-00020-001287,01,006
11-01-006-00020-001288,01,006
11-01-006-00020-001289,01,006
11-01-006-00020-001290,01,006
11-01-006-00020-001291,01,006
11-01-006-00020-001292,01,006
11-01-006-00020-001293,01,006
11-01-006-00020-001294,01,006
11-01-006-00020-001295,01,006
11-01-006-00020-001296,01,006
11-01-006-00020-001297,01,006
11-01-006-00020-001298,01,006
11-01-006-00020-001299,01,006
11-01-006-00020-800064,01,006
11-01-006-00021-001300,01,006
11-01-006-00021-001301,01,006
11-01-006-00021-001302,01,006
11-01-006-00021-001303,01,006
11-01-006-00021-001304,01,006
11-01-006-00021-001305,01,006
11-01-006-00021-001306,01,006
11-01-006-00021-001307,01,006
11-01-006-00021-001308,01,006
11-01-006-00021-001309,01,006
11-01-006-00021-001310,01,006
11-01-006-00022-001312,01,006
11-01-006-00022-001313,01,006
11-01-006-00022-001314,01,006
11-01-006-00022-001315,01,006
11-01-006-00022-001316,01,006
11-01-006-00022-001317,01,006
11-01-006-00022-001318,01,006
11-01-006-00022-001319,01,006
11-01-006-00022-001320,01,006
11-01-006-00022-001321,01,006
11-01-006-00022-001322,01,006
11-01-006-00022-001323,01,006
11-01-006-00022-001324,01,006
11-01-006-00022-001325,01,006
11-01-006-00022-001326,01,006
11-01-006-00022-001327,01,006
11-01-006-00022-001328,01,006
11-01-006-00022-001329,01,006
11-01-006-00022-001330,01,006
11-01-006-00022-001331,01,006
11-01-006-00022-001332,01,006
11-01-006-00022-001333,01,006
11-01-006-00022-001334,01,006
11-01-006-00022-001335,01,006
11-01-006-00022-001336,01,006
11-01-006-00022-001337,01,006
11-01-006-00022-001338,01,006
11-01-006-00022-001339,01,006
11-01-006-00022-001340,01,006
11-01-006-00022-001341,01,006
11-01-006-00022-001342,01,006
11-01-006-00022-001343,01,006
11-01-006-00022-001345,01,006
11-01-006-00022-001346,01,006
11-01-006-00022-001347,01,006
11-01-006-00022-001348,01,006
11-01-006-00022-001349,01,006
11-01-006-00022-001350,01,006
11-01-006-00022-001351,01,006
11-01-006-00022-001352,01,006
11-01-006-00022-001353,01,006
11-01-006-00022-001354,01,006
11-01-006-00022-001355,01,006
11-01-006-00022-001356,01,006
11-01-006-00022-001357,01,006
11-01-006-00022-001358,01,006
11-01-006-00022-001359,01,006
11-01-006-00022-001360,01,006
11-01-006-00022-001361,01,006
11-01-006-00022-001362,01,006
11-01-006-00022-001363,01,006
11-01-006-00022-001364,01,006
11-01-006-00022-001365,01,006
11-01-006-00022-001366,01,006
11-01-006-00022-001367,01,006
11-01-006-00022-001368,01,006
11-01-006-00022-001369,01,006
11-01-006-00022-001370,01,006
11-01-006-00022-001371,01,006
11-01-006-00022-001372,01,006
11-01-006-00022-001373,01,006
11-01-006-00022-001375,01,006
11-01-006-00022-001377,01,006
11-01-006-00022-001378,01,006
11-01-006-00022-001379,01,006
11-01-006-00022-001380,01,006
11-01-006-00022-001381,01,006
11-01-006-00022-001382,01,006
11-01-006-00022-001383,01,006
11-01-006-00022-001384,01,006
11-01-006-00022-001385,01,006
11-01-006-00022-001386,01,006
11-01-006-00022-001387,01,006
11-01-006-00022-001388,01,006
11-01-006-00022-001389,01,006
11-01-006-00022-001390,01,006
11-01-006-00022-001391,01,006
11-01-006-00022-001392,01,006
11-01-006-00022-001393,01,006
11-01-006-00022-001394,01,006
11-01-006-00022-001395,01,006
11-01-006-00022-001396,01,006
11-01-006-00022-001397,01,006
11-01-006-00022-001398,01,006
11-01-006-00022-001399,01,006
11-01-006-00022-001400,01,006
11-01-006-00022-001401,01,006
11-01-006-00022-001402,01,006
11-01-006-00022-001403,01,006
11-01-006-00022-001404,01,006
11-01-006-00022-001405,01,006
11-01-006-00022-001406,01,006
11-01-006-00022-001407,01,006
11-01-006-00022-001408,01,006
11-01-006-00022-001409,01,006
11-01-006-00022-001410,01,006
11-01-006-00022-001411,01,006
11-01-006-00022-001412,01,006
11-01-006-00022-001413,01,006
11-01-006-00022-001414,01,006
11-01-006-00022-001415,01,006
11-01-006-00022-001416,01,006
11-01-006-00022-001417,01,006
11-01-006-00022-001418,01,006
11-01-006-00022-001419,01,006
11-01-006-00022-001420,01,006
11-01-006-00022-001421,01,006
11-01-006-00022-001422,01,006
11-01-006-00022-001423,01,006
11-01-006-00022-001424,01,006
11-01-006-00022-001425,01,006
11-01-006-00022-001426,01,006
11-01-006-00022-001427,01,006
11-01-006-00022-001428,01,006
11-01-006-00022-001429,01,006
11-01-006-00022-001430,01,006
11-01-006-00022-001431,01,006
11-01-006-00022-001432,01,006
11-01-006-00022-800065,01,006
11-01-006-00023-001433,01,006
11-01-006-00023-001434,01,006
11-01-006-00023-001435,01,006
11-01-006-00023-001436,01,006
11-01-006-00023-001437,01,006
11-01-006-00023-001438,01,006
11-01-006-00023-001439,01,006
11-01-006-00023-001440,01,006
11-01-006-00023-001441,01,006
11-01-006-00023-001442,01,006
11-01-006-00023-001443,01,006
11-01-006-00023-001444,01,006
11-01-006-00023-001445,01,006
11-01-006-00023-001446,01,006
11-01-006-00023-001447,01,006
11-01-006-00023-001448,01,006
11-01-006-00023-001449,01,006
11-01-006-00023-001450,01,006
11-01-006-00023-001451,01,006
11-01-006-00023-001452,01,006
11-01-006-00023-001453,01,006
11-01-006-00023-001454,01,006
11-01-006-00023-001455,01,006
11-01-006-00023-001456,01,006
11-01-006-00023-001457,01,006
11-01-006-00023-001458,01,006
11-01-006-00023-001459,01,006
11-01-006-00023-001460,01,006
11-01-006-00023-001461,01,006
11-01-006-00023-001462,01,006
11-01-006-00023-001463,01,006
11-01-006-00023-001464,01,006
11-01-006-00023-001465,01,006
11-01-006-00023-001466,01,006
11-01-006-00023-001467,01,006
11-01-006-00023-001468,01,006
11-01-006-00023-001469,01,006
11-01-006-00023-001470,01,006
11-01-006-00023-001471,01,006
11-01-006-00023-001472,01,006
11-01-006-00023-001473,01,006
11-01-006-00023-001474,01,006
11-01-006-00023-001475,01,006
11-01-006-00023-001476,01,006
11-01-006-00023-001477,01,006
11-01-006-00023-001478,01,006
11-01-006-00023-001479,01,006
11-01-006-00023-001480,01,006
11-01-006-00023-001481,01,006
11-01-006-00023-001482,01,006
11-01-006-00023-001483,01,006
11-01-006-00024-001485,01,006
11-01-006-00024-001486,01,006
11-01-006-00024-001487,01,006
11-01-006-00024-001488,01,006
11-01-006-00024-001489,01,006
11-01-006-00024-001490,01,006
11-01-006-00024-001491,01,006
11-01-006-00024-001492,01,006
11-01-006-00024-001493,01,006
11-01-006-00024-001494,01,006
11-01-006-00024-001495,01,006
11-01-006-00024-001496,01,006
11-01-006-00024-001497,01,006
11-01-006-00024-001498,01,006
11-01-006-00024-001499,01,006
11-01-006-00024-001500,01,006
11-01-006-00024-001501,01,006
11-01-006-00024-001502,01,006
11-01-006-00024-001503,01,006
11-01-006-00024-001504,01,006
11-01-006-00024-001505,01,006
11-01-006-00024-001506,01,006
11-01-006-00024-001507,01,006
11-01-006-00024-001508,01,006
11-01-006-00024-001509,01,006
11-01-006-00024-001510,01,006
11-01-006-00024-001511,01,006
11-01-006-00024-001512,01,006
11-01-006-00024-001513,01,006
11-01-006-00024-001514,01,006
11-01-006-00024-001515,01,006
11-01-006-00024-001516,01,006
11-01-006-00024-001517,01,006
11-01-006-00024-001518,01,006
11-01-006-00024-001519,01,006
11-01-006-00024-001520,01,006
11-01-006-00024-001521,01,006
11-01-006-00024-001522,01,006
11-01-006-00024-001523,01,006
11-01-006-00024-001524,01,006
