pc11_state_id,pc11_district_id,poverty_rate,poverty_log
29.0,582,0.0968161858420488,0.09241160648936296
29.0,583,0.0935425008046051,0.08942242714171993
29.0,584,0.11246185806180431,0.10657544958225222
30.0,585,0.038107091130967,0.037398950068375444
30.0,586,0.03630956680413575,0.0356659088590789
33.0,602,0.0668243950952036,0.06468638060757434
,603,0.0106046153232455,0.010548780779200384
33.0,604,0.05658248403380565,0.055039627940598836
33.0,605,0.10210774280247024,0.09722447618970077
33.0,606,0.11271285041016549,0.10680104296911756
33.0,607,0.10775475510725704,0.10233522366983937
33.0,608,0.056796820369232795,0.05524246548681259
33.0,609,0.04019557816546205,0.03940875140131066
33.0,610,0.044730697160775545,0.04375914613861648
33.0,611,0.06918466088169554,0.0668963588288898
33.0,612,0.08160245791631154,0.07844369878577742
33.0,613,0.06851964222184465,0.0662741785953203
33.0,614,0.0756190454773307,0.07289635209601908
33.0,615,0.05981865040723675,0.058097808965874846
33.0,616,0.1261347867681613,0.11879122661052133
33.0,617,0.1071754310733324,0.10181211549175792
33.0,618,0.1086862750149667,0.10317577836982525
33.0,619,0.13017552635277746,0.12237295371687457
33.0,620,0.1033937534920722,0.09839066069468431
33.0,621,0.09869566542062945,0.09412371752771911
33.0,622,0.09547922497369794,0.09119191590615183
33.0,623,0.060451947742369505,0.058695183050596324
33.0,624,0.06653661398024704,0.0644165893106697
33.0,625,0.07638313546347715,0.07360647221115893
33.0,626,0.09879920040635805,0.09421794754155466
33.0,627,0.0767357498407644,0.07393401044682847
33.0,628,0.07403501295641016,0.07142259607336038
33.0,629,0.04399937783392345,0.04305889351575164
33.0,630,0.08890678005491305,0.08517423886800024
33.0,631,0.09325922814598825,0.08916335229606648
33.0,632,0.0437716491104387,0.04284073863051864
33.0,633,0.04238748590442365,0.04151374167625991
34.0,635,0.0838294163650454,0.08050052565739196
34.0,637,0.07450615225394086,0.07186116277406977
35.0,638,0.22977314560839,0.20682971790947513
35.0,639,0.2127499019404686,0.19289042728601685
35.0,640,0.06346234413568211,0.06152994754251456
